word,dim_id,avg,var
facile,Stylish vs Dull,-0.48298692,0.228000504
facile,clear vs vague,-0.517126392,0.102345244
facile,direct vs diplomatic,-0.243881119,0.06531968
facile,aggressive vs calm,-0.160078348,0.077644954
facile,persistent vs laid back,-0.623915436,0.025267968
facile,Social vs Individual,-0.274718337,0.047579628
facile,Ambitious vs Contended,-1.168609169,0.051410535
facile,Maturity,-0.565608003,0.126007918
facile,Intelligence,-0.798238798,0.063348608
facile,Athletic,-0.174760425,0.008909801
facile,Attractive,-0.338416213,0.019108984
factual,people-oriented vs task-oriented,0.134920635,0.045220249
factual,process-focused vs output-focused,-0.041656492,0.028501168
factual,systematic vs Haphazard,0.448738299,0.080768039
factual,analytical vs intuitive,0.224623525,0.060209206
factual,detailed vs big picture,0.187077737,0.048121409
factual,Imaginative vs realistic,-0.443549044,0.104450218
factual,certain vs flexible,0.151322751,0.055394241
factual,positive vs Sceptic,0.276068376,0.036097254
factual,fun vs serious,0.137260887,0.031686473
factual,Stylish vs Dull,-0.067399267,0.032573095
factual,clear vs vague,0.701444851,0.148222775
factual,direct vs diplomatic,0.326516077,0.064082948
factual,aggressive vs calm,-0.0504477,0.034795793
factual,persistent vs laid back,0.0503256,0.042124382
factual,Social vs Individual,0.284574685,0.053144923
factual,Ambitious vs Contended,0.097781848,0.040648749
factual,Maturity,0.34023199,0.041729431
factual,Intelligence,0.216870167,0.028774338
factual,Athletic,0.044281644,0.0136858
factual,Attractive,0.10014245,0.012783815
fair,people-oriented vs task-oriented,0.464102564,0.156023638
fair,process-focused vs output-focused,-0.214529915,0.118718053
fair,systematic vs Haphazard,0.654059829,0.095280394
fair,analytical vs intuitive,0.151923077,0.109983269
fair,detailed vs big picture,0.10491453,0.123222851
fair,Imaginative vs realistic,-0.285042735,0.106967912
fair,certain vs flexible,-0.111752137,0.157168624
fair,positive vs Sceptic,0.825854701,0.099002651
fair,fun vs serious,0.401495726,0.074215808
fair,Stylish vs Dull,0.183333333,0.146794022
fair,clear vs vague,1.22457265,0.161913537
fair,direct vs diplomatic,0.529487179,0.154657674
fair,aggressive vs calm,-0.602350427,0.088657364
fair,persistent vs laid back,0.077991453,0.119394385
fair,Social vs Individual,0.548504274,0.123307551
fair,Ambitious vs Contended,0.278632479,0.120132398
fair,Maturity,1.041666667,0.09186566
fair,Intelligence,0.670512821,0.055389043
fair,Athletic,0.261752137,0.025194478
fair,Attractive,0.935897436,0.122263554
faithful,people-oriented vs task-oriented,-0.237337662,0.168953264
faithful,process-focused vs output-focused,-0.180815789,0.115252085
faithful,systematic vs Haphazard,0.88837798,0.082789494
faithful,analytical vs intuitive,0.396836805,0.071015569
faithful,detailed vs big picture,0.314931365,0.082383731
faithful,Imaginative vs realistic,-0.399465041,0.072827548
faithful,certain vs flexible,0.128806687,0.134400686
faithful,positive vs Sceptic,0.60501813,0.065044879
faithful,fun vs serious,-0.032377499,0.077648734
faithful,Stylish vs Dull,-0.19543882,0.032510206
faithful,clear vs vague,0.883186258,0.066114002
faithful,direct vs diplomatic,0.250987901,0.080418602
faithful,aggressive vs calm,-0.49454157,0.054332196
faithful,persistent vs laid back,0.372218831,0.154344338
faithful,Social vs Individual,0.397428497,0.073435375
faithful,Ambitious vs Contended,0.371352721,0.142174786
faithful,Maturity,1.003803604,0.084765408
faithful,Intelligence,0.669301069,0.05338458
faithful,Athletic,0.129022212,0.007280063
faithful,Attractive,0.329132287,0.030573835
familiar,people-oriented vs task-oriented,0.071066341,0.188083857
familiar,process-focused vs output-focused,-0.114078144,0.110164447
familiar,systematic vs Haphazard,0.685343915,0.148624686
familiar,analytical vs intuitive,0.224269434,0.089363994
familiar,detailed vs big picture,0.256267806,0.097755491
familiar,Imaginative vs realistic,-0.176076516,0.072411611
familiar,certain vs flexible,-0.166426536,0.100608672
familiar,positive vs Sceptic,0.564757835,0.076929621
familiar,fun vs serious,0.305974766,0.093752302
familiar,Stylish vs Dull,-0.161294261,0.04969333
familiar,clear vs vague,0.529593,0.095613504
familiar,direct vs diplomatic,0.081066341,0.075748799
familiar,aggressive vs calm,-0.538404558,0.055819294
familiar,persistent vs laid back,-0.065018315,0.098259597
familiar,Social vs Individual,0.750944241,0.171482709
familiar,Ambitious vs Contended,0.110549451,0.077275913
familiar,Maturity,0.90961742,0.054227657
familiar,Intelligence,0.635075295,0.041849428
familiar,Athletic,0.241001221,0.02167018
familiar,Attractive,0.39997558,0.037193497
fanatical,people-oriented vs task-oriented,0.195631529,0.155156888
fanatical,process-focused vs output-focused,-0.334045584,0.104434965
fanatical,systematic vs Haphazard,-0.173670465,0.098302792
fanatical,analytical vs intuitive,-0.284425451,0.083533053
fanatical,detailed vs big picture,-0.271130104,0.073823229
fanatical,Imaginative vs realistic,0.385090218,0.102404469
fanatical,certain vs flexible,-0.123575499,0.079875336
fanatical,positive vs Sceptic,0.801756885,0.151506835
fanatical,fun vs serious,0.783357075,0.113705765
fanatical,Stylish vs Dull,0.389482431,0.054308047
fanatical,clear vs vague,0.084164292,0.074775348
fanatical,direct vs diplomatic,0.192188984,0.063514154
fanatical,aggressive vs calm,0.484805318,0.155326463
fanatical,persistent vs laid back,0.190645774,0.147422842
fanatical,Social vs Individual,0.738010446,0.147162611
fanatical,Ambitious vs Contended,0.634021842,0.079385553
fanatical,Maturity,0.367877493,0.040100401
fanatical,Intelligence,0.499643875,0.048510688
fanatical,Athletic,0.229226021,0.024756917
fanatical,Attractive,0.306980057,0.028515541
fanciful,people-oriented vs task-oriented,0.368162393,0.176778693
fanciful,process-focused vs output-focused,-0.508262108,0.180342181
fanciful,systematic vs Haphazard,-0.310683761,0.13064342
fanciful,analytical vs intuitive,-0.577279202,0.162158305
fanciful,detailed vs big picture,-0.553703704,0.215121367
fanciful,Imaginative vs realistic,1.175925926,0.293797154
fanciful,certain vs flexible,-0.482193732,0.136810121
fanciful,positive vs Sceptic,0.448005698,0.120740682
fanciful,fun vs serious,0.567236467,0.107021252
fanciful,Stylish vs Dull,0.717022792,0.152074233
fanciful,clear vs vague,-0.19957265,0.141475021
fanciful,direct vs diplomatic,0.017948718,0.104193729
fanciful,aggressive vs calm,-0.023219373,0.109900367
fanciful,persistent vs laid back,-0.202279202,0.110014474
fanciful,Social vs Individual,0.517307692,0.10689237
fanciful,Ambitious vs Contended,0.45534188,0.137358033
fanciful,Maturity,0.188817664,0.060821538
fanciful,Intelligence,0.48988604,0.112445938
fanciful,Athletic,0.132549858,0.02716687
fanciful,Attractive,0.386894587,0.072882119
fancy,people-oriented vs task-oriented,1.538461538,0.139349112
fancy,process-focused vs output-focused,-0.692307692,0.149112426
fancy,systematic vs Haphazard,0.192307692,0.188535503
fancy,analytical vs intuitive,-0.884615385,0.101257396
fancy,detailed vs big picture,-0.807692308,0.138535503
fancy,Imaginative vs realistic,1.038461538,0.140310651
fancy,certain vs flexible,-0.692307692,0.10295858
fancy,positive vs Sceptic,1.038461538,0.117233728
fancy,fun vs serious,1.307692308,0.099112426
fancy,Stylish vs Dull,2.807692308,0.161612426
fancy,clear vs vague,0.115384615,0.120488166
fancy,direct vs diplomatic,-0.307692308,0.129881657
fancy,aggressive vs calm,-0.461538462,0.154733728
fancy,persistent vs laid back,-0.461538462,0.089349112
fancy,Social vs Individual,1.269230769,0.117529586
fancy,Ambitious vs Contended,0.538461538,0.108579882
fancy,Maturity,1,0.057692308
fancy,Intelligence,1.076923077,0.076627219
fancy,Athletic,0.5,0.050961538
fancy,Attractive,1.653846154,0.092085799
fantastic,people-oriented vs task-oriented,0.283653846,0.141316599
fantastic,process-focused vs output-focused,-0.863247863,0.12560058
fantastic,systematic vs Haphazard,-0.384615385,0.123546351
fantastic,analytical vs intuitive,-0.84241453,0.123330978
fantastic,detailed vs big picture,-0.844017094,0.151744071
fantastic,Imaginative vs realistic,1.854700855,0.172538486
fantastic,certain vs flexible,-0.661324786,0.109264247
fantastic,positive vs Sceptic,0.797008547,0.086674087
fantastic,fun vs serious,0.837606838,0.083918937
fantastic,Stylish vs Dull,0.83707265,0.113701439
fantastic,clear vs vague,-0.113247863,0.127068528
fantastic,direct vs diplomatic,0.151709402,0.08054212
fantastic,aggressive vs calm,-0.135683761,0.091652131
fantastic,persistent vs laid back,-0.207264957,0.093205463
fantastic,Social vs Individual,0.753739316,0.09248907
fantastic,Ambitious vs Contended,0.87767094,0.088945394
fantastic,Maturity,0.553952991,0.035946034
fantastic,Intelligence,0.960470085,0.064492258
fantastic,Athletic,0.21207265,0.01964161
fantastic,Attractive,0.590811966,0.056247116
far-reaching,people-oriented vs task-oriented,-0.14044289,0
far-reaching,process-focused vs output-focused,-0.598484848,0
far-reaching,systematic vs Haphazard,0.23951049,0
far-reaching,analytical vs intuitive,-0.096736597,0
far-reaching,detailed vs big picture,-0.03030303,0
far-reaching,Imaginative vs realistic,0.381701632,0
far-reaching,certain vs flexible,0.012820513,0
far-reaching,positive vs Sceptic,0.594988345,0
far-reaching,fun vs serious,0.677738928,0
far-reaching,Stylish vs Dull,0.4504662,0
far-reaching,clear vs vague,0.319347319,0
far-reaching,direct vs diplomatic,0.361888112,0
far-reaching,aggressive vs calm,0.061188811,0
far-reaching,persistent vs laid back,0.0495338,0
far-reaching,Social vs Individual,0.540792541,0
far-reaching,Ambitious vs Contended,0.74009324,0
far-reaching,Maturity,0.994755245,0
far-reaching,Intelligence,0.921911422,0
far-reaching,Athletic,0.321095571,0
far-reaching,Attractive,0.617132867,0
fascinating,people-oriented vs task-oriented,1.240918803,0.146377721
fascinating,process-focused vs output-focused,-0.622596154,0.153865807
fascinating,systematic vs Haphazard,-0.16025641,0.101040083
fascinating,analytical vs intuitive,-0.247596154,0.101500147
fascinating,detailed vs big picture,-0.21607906,0.110294701
fascinating,Imaginative vs realistic,0.510950855,0.101736781
fascinating,certain vs flexible,-0.144497863,0.116435493
fascinating,positive vs Sceptic,0.840544872,0.116789776
fascinating,fun vs serious,1.072649573,0.121855577
fascinating,Stylish vs Dull,1.593215812,0.172369771
fascinating,clear vs vague,0.047809829,0.108951789
fascinating,direct vs diplomatic,-0.139690171,0.109044298
fascinating,aggressive vs calm,0.348557692,0.151507851
fascinating,persistent vs laid back,-0.15357906,0.144900487
fascinating,Social vs Individual,1.373931624,0.188049678
fascinating,Ambitious vs Contended,0.509348291,0.087165413
fascinating,Maturity,0.598824786,0.042516964
fascinating,Intelligence,0.692040598,0.041305301
fascinating,Athletic,0.422809829,0.031563871
fascinating,Attractive,1.788728632,0.143154809
fashionable,people-oriented vs task-oriented,1.307692308,0.118343195
fashionable,process-focused vs output-focused,0.153846154,0.083431953
fashionable,systematic vs Haphazard,1.307692308,0.10295858
fashionable,analytical vs intuitive,-0.307692308,0.095266272
fashionable,detailed vs big picture,-0.538461538,0.081656805
fashionable,Imaginative vs realistic,0.230769231,0.085798817
fashionable,certain vs flexible,-0.153846154,0.09112426
fashionable,positive vs Sceptic,1.230769231,0.13964497
fashionable,fun vs serious,1.230769231,0.10887574
fashionable,Stylish vs Dull,2.846153846,0.221893491
fashionable,clear vs vague,0.615384615,0.088757396
fashionable,direct vs diplomatic,-0.615384615,0.119526627
fashionable,aggressive vs calm,-1.307692308,0.10295858
fashionable,persistent vs laid back,0,0.084615385
fashionable,Social vs Individual,1,0.138461538
fashionable,Ambitious vs Contended,0.076923077,0.080473373
fashionable,Maturity,1.384615385,0.073372781
fashionable,Intelligence,1.076923077,0.065088757
fashionable,Athletic,0.538461538,0.058579882
fashionable,Attractive,2.153846154,0.083431953
fast,people-oriented vs task-oriented,-0.408974359,0.078230046
fast,process-focused vs output-focused,-0.320879121,0.098824137
fast,systematic vs Haphazard,0.499084249,0.084590348
fast,analytical vs intuitive,0.247802198,0.070574998
fast,detailed vs big picture,0.139377289,0.080804716
fast,Imaginative vs realistic,-0.464468864,0.077038474
fast,certain vs flexible,0.262637363,0.106161531
fast,positive vs Sceptic,0.495970696,0.084749933
fast,fun vs serious,-0.115018315,0.071645439
fast,Stylish vs Dull,0.065934066,0.049814507
fast,clear vs vague,0.517765568,0.064242853
fast,direct vs diplomatic,0.386446886,0.050538603
fast,aggressive vs calm,-0.462454212,0.107078184
fast,persistent vs laid back,0.394871795,0.127053366
fast,Social vs Individual,0.048534799,0.056195562
fast,Ambitious vs Contended,0.003296703,0.120064794
fast,Maturity,0.393772894,0.070984255
fast,Intelligence,0.172893773,0.033865016
fast,Athletic,-0.007326007,0.010796315
fast,Attractive,0.043956044,0.015409999
fateful,people-oriented vs task-oriented,-0.648407148,0.119137365
fateful,process-focused vs output-focused,-0.058080808,0.154819342
fateful,systematic vs Haphazard,0.998251748,0.154327076
fateful,analytical vs intuitive,0.442210567,0.140074874
fateful,detailed vs big picture,0.328282828,0.133502959
fateful,Imaginative vs realistic,-0.436383061,0.107549869
fateful,certain vs flexible,0.752136752,0.265464972
fateful,positive vs Sceptic,0.557498057,0.076936216
fateful,fun vs serious,-0.012043512,0.053872831
fateful,Stylish vs Dull,-0.091588967,0.064033128
fateful,clear vs vague,1.386557887,0.168045036
fateful,direct vs diplomatic,1.060314685,0.227483758
fateful,aggressive vs calm,-0.073135198,0.140715185
fateful,persistent vs laid back,0.758255633,0.098342569
fateful,Social vs Individual,0.298465423,0.029518021
fateful,Ambitious vs Contended,0.498348873,0.070874748
fateful,Maturity,0.874125874,0.060203637
fateful,Intelligence,0.611985237,0.058460983
fateful,Athletic,0.136849262,0.015322232
fateful,Attractive,0.269522145,0.036314705
faultless,people-oriented vs task-oriented,0.094017094,0
faultless,process-focused vs output-focused,0.133903134,0
faultless,systematic vs Haphazard,-0.034900285,0
faultless,analytical vs intuitive,-0.126780627,0
faultless,detailed vs big picture,-0.007122507,0
faultless,Imaginative vs realistic,0.14957265,0
faultless,certain vs flexible,-0.246438746,0
faultless,positive vs Sceptic,0.186609687,0
faultless,fun vs serious,0.151709402,0
faultless,Stylish vs Dull,-0.047008547,0
faultless,clear vs vague,0.103276353,0
faultless,direct vs diplomatic,0.082621083,0
faultless,aggressive vs calm,-0.127492877,0
faultless,persistent vs laid back,-0.263532764,0
faultless,Social vs Individual,0.235042735,0
faultless,Ambitious vs Contended,-0.088319088,0
faultless,Maturity,0.275641026,0
faultless,Intelligence,0.249287749,0
faultless,Athletic,0.101139601,0
faultless,Attractive,0.117521368,0
favorable,people-oriented vs task-oriented,0.712318546,0.239155641
favorable,process-focused vs output-focused,-0.247964998,0.13025652
favorable,systematic vs Haphazard,0.828279745,0.046423487
